Time,NQ,CQ,SWQ,SEQ,NNSW,Hunter,Central,SYD,STHRN,CAN,SWNSW,NVIC,CVIC,LV,MEL,WVIC,SESA,ADE,NSA,FNSA,TAS
2/1/13 14:00,1384.6,2477.7,510.1,2914.9,342.1,2651.2,598.7,3335.4,598.7,427.6,598.7,323.9,377.9,323.9,3418.5,954,155,1016.3,206.7,344.5,973.9
2/1/13 15:00,1411.6,2526,520.1,2971.8,337.6,2616.3,590.8,3291.4,590.8,422,590.8,327.5,382.1,327.5,3466.6,954.6,163,1068.3,217.3,362.1,1008.3
2/1/13 16:00,1451.5,2597.4,534.8,3055.7,339,2627.3,593.3,3305.4,593.3,423.8,593.3,338.9,395.3,338.9,3618.2,956.5,171.1,1121.8,228.2,380.3,1050.4
2/1/13 17:00,1472.8,2635.5,542.6,3100.6,336.6,2609,589.1,3282.3,589.1,420.8,589.1,338.7,395.2,338.7,3616.2,956.5,179.6,1177.1,239.4,399,1085.2
2/1/13 18:00,1446.8,2589,533,3045.9,325.6,2523.2,569.8,3174.3,569.8,407,569.8,330.3,385.4,330.3,3504.6,955.1,181.5,1189.6,242,403.3,1079.9
2/1/13 19:00,1395,2496.3,513.9,2936.8,314.4,2436.4,550.2,3065.2,550.2,393,550.2,319.8,373.1,319.8,3364.3,953.3,180.8,1185.5,241.1,401.9,1080.8
2/1/13 20:00,1370.6,2452.6,505,2885.4,314.6,2438.5,550.6,3067.7,550.6,393.3,550.6,315.7,368.3,315.7,3308.9,952.6,170.6,1118.2,227.4,379,1017.8
2/1/13 21:00,1316.1,2355.2,484.9,2770.8,296.9,2300.7,519.5,2894.4,519.5,371.1,519.5,311.6,363.6,311.6,3255.1,951.9,162.7,1066.5,216.9,361.5,1095.8
2/1/13 22:00,1268.9,2270.6,467.5,2671.3,295.7,2291.7,517.5,2883,517.5,369.6,517.5,295.8,345.1,295.8,3043.7,949.3,152.6,1000.4,203.5,339.1,1061.8
2/1/13 23:00,1180.3,2112.1,434.8,2484.8,290.8,2253.3,508.8,2834.8,508.8,363.4,508.8,287,334.8,287,2926,947.8,141.4,927,188.5,314.2,1025.4
3/1/13 0:00,1099.5,1967.4,405.1,2314.6,274.9,2130.2,481,2680,481,343.6,481,297.1,346.6,297.1,3061.2,949.5,156.2,1023.9,208.2,347.1,989.9
3/1/13 1:00,1029.4,1842.1,379.3,2167.2,260.1,2015.6,455.1,2535.8,455.1,325.1,455.1,268.5,313.3,268.5,2680,944.8,133.2,873,177.6,295.9,967.3
3/1/13 2:00,968.1,1732.4,356.7,2038.1,239.8,1858.2,419.6,2337.7,419.6,299.7,419.6,268.4,313.1,268.4,2678.5,944.7,120.8,792,161.1,268.5,967.7
3/1/13 3:00,943.5,1688.3,347.6,1986.3,229.9,1781.8,402.3,2241.6,402.3,287.4,402.3,255.5,298.1,255.5,2507.1,942.6,115.1,754.3,153.4,255.7,968.6
3/1/13 4:00,940.9,1683.7,346.6,1980.8,229.4,1777.9,401.5,2236.7,401.5,286.8,401.5,254.7,297.1,254.7,2495.6,942.4,112.8,739.6,150.4,250.7,963.6
3/1/13 5:00,946.4,1693.5,348.7,1992.4,241.4,1870.6,422.4,2353.3,422.4,301.7,422.4,262.6,306.4,262.6,2601.3,943.8,115.1,754.6,153.5,255.8,978.3
3/1/13 6:00,981.9,1757.1,361.8,2067.2,262.2,2032.1,458.9,2556.6,458.9,327.8,458.9,275.8,321.8,275.8,2777.9,946,119,780.4,158.7,264.5,1010.8
3/1/13 7:00,1081.2,1934.8,398.3,2276.2,287.9,2231.2,503.8,2807,503.8,359.9,503.8,307.5,358.7,307.5,3199.6,951.2,129.7,850.3,173,288.3,1119.8
3/1/13 8:00,1167,2088.2,429.9,2456.8,308.8,2392.9,540.3,3010.5,540.3,386,540.3,322.2,375.9,322.2,3396.4,953.7,139.7,916,186.3,310.5,1139.5
3/1/13 9:00,1225.9,2193.6,451.6,2580.8,323.4,2506.5,566,3153.4,566,404.3,566,337,393.1,337,3592.8,956.2,150.5,986.5,200.6,334.4,1130.8
3/1/13 10:00,1238.6,2216.4,456.3,2607.5,329.8,2555.9,577.1,3215.5,577.1,412.2,577.1,352.4,411.1,352.4,3798.2,958.7,158.9,1041.8,211.9,353.1,1120.9
3/1/13 11:00,1232.2,2204.9,454,2594.1,335,2595.9,586.2,3265.8,586.2,418.7,586.2,370.4,432.1,370.4,4038.7,961.7,170.3,1116.4,227.1,378.4,1119
3/1/13 12:00,1244,2226.1,458.3,2619,338.7,2625,592.7,3302.4,592.7,423.4,592.7,390.2,455.2,390.2,4302.4,965,184.5,1209.3,246,409.9,1092.5
3/1/13 13:00,1271.7,2275.7,468.5,2677.3,340.3,2637.3,595.5,3317.9,595.5,425.4,595.5,405.1,472.6,405.1,4500.9,967.5,199.3,1306.7,265.8,442.9,1128.9
3/1/13 14:00,1283.1,2296.1,472.7,2701.3,344.8,2672.3,603.4,3362,603.4,431,603.4,428.7,500.1,428.7,4815.5,971.4,211.2,1384.5,281.6,469.3,1148.2
3/1/13 15:00,1304.4,2334.1,480.6,2746.1,354.1,2744.4,619.7,3452.6,619.7,442.6,619.7,449.7,524.7,449.7,5096.5,975,223,1462.1,297.4,495.6,1156.2
3/1/13 16:00,1327.5,2375.6,489.1,2794.8,360.5,2793.9,630.9,3514.8,630.9,450.6,630.9,468.6,546.7,468.6,5348.2,978.1,232.1,1521.3,309.4,515.7,1168.4
3/1/13 17:00,1351.9,2419.3,498.1,2846.2,362.7,2811.2,634.8,3536.6,634.8,453.4,634.8,479,558.8,479,5486.7,979.8,238.6,1564.1,318.1,530.2,1206.1
3/1/13 18:00,1345,2406.9,495.5,2831.7,354.8,2749.3,620.8,3458.8,620.8,443.4,620.8,475.1,554.3,475.1,5435.3,979.2,247,1619.4,329.4,549,1185.4
3/1/13 19:00,1308.7,2341.9,482.2,2755.2,342.5,2654.7,599.4,3339.8,599.4,428.2,599.4,456.2,532.2,456.2,5182.7,976,243.4,1595.5,324.5,540.8,1166.1
3/1/13 20:00,1309,2342.5,482.3,2755.9,342.4,2654,599.3,3338.8,599.3,428.1,599.3,431.4,503.3,431.4,4852.2,971.9,227.8,1493.5,303.8,506.3,1162.5
3/1/13 21:00,1264.4,2262.6,465.8,2661.9,322.8,2501.7,564.9,3147.4,564.9,403.5,564.9,407.2,475.1,407.2,4529.2,967.9,217.8,1428,290.4,484.1,1150.4
3/1/13 22:00,1202.4,2151.6,443,2531.3,316.1,2449.5,553.1,3081.6,553.1,395.1,553.1,362,422.4,362,3927.2,960.3,194.8,1277,259.7,432.9,1126.4
3/1/13 23:00,1142.6,2044.7,421,2405.5,307.6,2384.2,538.4,2999.4,538.4,384.5,538.4,336.9,393.1,336.9,3592.3,956.2,173.2,1135.3,230.9,384.8,1064.7
4/1/13 0:00,1077.2,1927.6,396.9,2267.8,290.4,2251,508.3,2831.8,508.3,363.1,508.3,328.7,383.5,328.7,3482.8,954.8,177.7,1164.8,236.9,394.9,1000.2
4/1/13 1:00,1001.6,1792.3,369,2108.6,275.1,2131.8,481.4,2681.9,481.4,343.8,481.4,290.2,338.6,290.2,2969.3,948.4,151.8,994.8,202.3,337.2,970.8
4/1/13 2:00,950,1699.9,350,1999.9,252.3,1955.1,441.5,2459.6,441.5,315.3,441.5,285.2,332.7,285.2,2902.1,947.5,132.7,869.7,176.9,294.8,969.9
4/1/13 3:00,925.2,1655.6,340.9,1947.8,242.9,1882.8,425.1,2368.7,425.1,303.7,425.1,269.1,314,269.1,2688.4,944.9,124.8,818.1,166.4,277.3,927
4/1/13 4:00,929.7,1663.6,342.5,1957.2,242.1,1876.6,423.8,2360.9,423.8,302.7,423.8,262.6,306.3,262.6,2600.8,943.8,120.1,787.3,160.1,266.9,927.4
4/1/13 5:00,935.4,1673.9,344.6,1969.2,251.7,1950.8,440.5,2454.2,440.5,314.6,440.5,270.8,316,270.8,2711.2,945.1,118.7,778,158.2,263.7,949.5
4/1/13 6:00,955.1,1709.1,351.9,2010.7,274.6,2128,480.5,2677.2,480.5,343.2,480.5,291.8,340.4,291.8,2990.2,948.6,123.7,810.7,164.9,274.8,985.5
4/1/13 7:00,1059.1,1895.2,390.2,2229.7,303.9,2355.3,531.8,2963.2,531.8,379.9,531.8,330.4,385.5,330.4,3505.3,955.1,140.9,923.5,187.8,313,1045.9
4/1/13 8:00,1139.7,2039.5,419.9,2399.5,329.4,2552.9,576.5,3211.7,576.5,411.8,576.5,368.1,429.4,368.1,4007.4,961.3,162.6,1065.8,216.8,361.3,1091.5
4/1/13 9:00,1198.5,2144.8,441.6,2523.2,348,2696.6,608.9,3392.6,608.9,434.9,608.9,403.9,471.2,403.9,4485.4,967.3,181.3,1188.6,241.8,402.9,1096.6
4/1/13 10:00,1225.2,2192.4,451.4,2579.3,358,2774.7,626.5,3490.7,626.5,447.5,626.5,434.4,506.8,434.4,4891.5,972.4,191.3,1254.2,255.1,425.2,1101.9
4/1/13 11:00,1239,2217.2,456.5,2608.5,366.5,2840.7,641.5,3573.8,641.5,458.2,641.5,460.9,537.7,460.9,5244.7,976.8,208.5,1367.1,278,463.4,1134.2
4/1/13 12:00,1239.2,2217.6,456.6,2608.9,373.6,2895.6,653.9,3642.9,653.9,467,653.9,490.8,572.6,490.8,5644.5,981.8,229.8,1506.8,306.5,510.8,1129.7
4/1/13 13:00,1244.1,2226.3,458.4,2619.2,382.7,2965.7,669.7,3731,669.7,478.3,669.7,503.8,587.8,503.8,5817.3,984,230.9,1513.5,307.8,513.1,1146.1
4/1/13 14:00,1257,2249.4,463.1,2646.4,388.6,3012,680.1,3789.3,680.1,485.8,680.1,513.6,599.2,513.6,5948.5,985.6,239.5,1570,319.3,532.2,1113.1
4/1/13 15:00,1262.4,2259.1,465.1,2657.8,395.6,3065.6,692.2,3856.8,692.2,494.5,692.2,527.9,615.9,527.9,6138.9,988,241.9,1586.1,322.6,537.7,1083.1
4/1/13 16:00,1286.2,2301.7,473.9,2707.9,400.2,3101.2,700.3,3901.5,700.3,500.2,700.3,548.3,639.7,548.3,6411,991.4,246.2,1613.9,328.2,547.1,1163.2
4/1/13 17:00,1318.3,2359.1,485.7,2775.4,396.8,3075.1,694.4,3868.7,694.4,496,694.4,540.2,630.2,540.2,6302,990,240.4,1576,320.5,534.2,1217
4/1/13 18:00,1294,2315.7,476.8,2724.3,377.9,2928.8,661.3,3684.6,661.3,472.4,661.3,535.2,624.4,535.2,6236.3,989.2,247.5,1622.7,330,550.1,1233.3
4/1/13 19:00,1252.7,2241.6,461.5,2637.2,358.6,2778.9,627.5,3496.1,627.5,448.2,627.5,521,607.8,521,6046.5,986.8,235.7,1545.5,314.3,523.9,1208.9
4/1/13 20:00,1253.4,2242.9,461.8,2638.8,354.7,2748.9,620.7,3458.3,620.7,443.4,620.7,497.7,580.6,497.7,5735.5,982.9,214.7,1407.7,286.3,477.2,1193.5
4/1/13 21:00,1227.4,2196.3,452.2,2583.9,339.4,2630.5,594,3309.3,594,424.3,594,475.6,554.8,475.6,5441,979.3,201.8,1322.7,269,448.4,1188.2
4/1/13 22:00,1200.6,2148.5,442.3,2527.6,333.1,2581.2,582.9,3247.3,582.9,416.3,582.9,430.2,501.9,430.2,4836.3,971.7,184.9,1212.4,246.6,411,1145.7
4/1/13 23:00,1130.5,2023,416.5,2380.1,319,2472.6,558.3,3110.7,558.3,398.8,558.3,405.2,472.7,405.2,4502.3,967.5,167.5,1098.2,223.4,372.3,1053.8
5/1/13 0:00,1073.2,1920.4,395.4,2259.3,300.8,2331.4,526.4,2933,526.4,376,526.4,386.2,450.6,386.2,4249.6,964.4,170.8,1119.6,227.7,379.5,1015.3
5/1/13 1:00,998.8,1787.4,368,2102.8,280.4,2172.9,490.7,2733.7,490.7,350.5,490.7,338.7,395.2,338.7,3616,956.5,140,917.6,186.6,311.1,960.7
5/1/13 2:00,948.6,1697.6,349.5,1997.1,258.3,2001.7,452,2518.2,452,322.8,452,321,374.5,321,3380.5,953.5,123,806.6,164.1,273.4,934.3
5/1/13 3:00,928.2,1660.9,342,1954,246.7,1912.1,431.8,2405.5,431.8,308.4,431.8,296.9,346.4,296.9,3058.4,949.5,115.8,759.1,154.4,257.3,979.9
5/1/13 4:00,911.1,1630.5,335.7,1918.2,245.1,1899.5,428.9,2389.7,428.9,306.4,428.9,280,326.7,280,2833.7,946.7,113.7,745,151.5,252.6,975.7
5/1/13 5:00,917.3,1641.5,338,1931.1,245.4,1901.7,429.4,2392.5,429.4,306.7,429.4,273.7,319.3,273.7,2749.4,945.6,113.9,746.5,151.8,253.1,980.5
5/1/13 6:00,925.3,1655.8,340.9,1948,256.6,1988.5,449,2501.6,449,320.7,449,280.2,326.9,280.2,2836.3,946.7,112.2,735.4,149.6,249.3,975.3
5/1/13 7:00,980.2,1754,361.1,2063.5,281.3,2179.7,492.2,2742.2,492.2,351.6,492.2,298.2,347.9,298.2,3076.2,949.7,117.5,770,156.6,261,1019.4
5/1/13 8:00,1046.1,1872,385.4,2202.3,310.9,2409.3,544,3031.1,544,388.6,544,313.2,365.3,313.2,3275.4,952.2,120.7,790.9,160.9,268.1,1071.3
5/1/13 9:00,1106.4,1979.8,407.6,2329.2,328.4,2544.9,574.7,3201.7,574.7,410.5,574.7,328,382.6,328,3473,954.7,123.5,809.4,164.6,274.4,1080.5
5/1/13 10:00,1127.5,2017.6,415.4,2373.6,340.9,2642.2,596.6,3324,596.6,426.2,596.6,337.6,393.8,337.6,3601,956.3,122.8,804.9,163.7,272.9,1080.5
5/1/13 11:00,1137,2034.7,418.9,2393.7,355.6,2756,622.3,3467.2,622.3,444.5,622.3,347.4,405.3,347.4,3732.3,957.9,124.9,819.1,166.6,277.7,1034.4
5/1/13 12:00,1134.7,2030.5,418.1,2388.9,364.4,2824.1,637.7,3552.9,637.7,455.5,637.7,353.6,412.6,353.6,3815.3,958.9,129.5,848.7,172.6,287.7,1051.8
5/1/13 13:00,1137,2034.7,418.9,2393.8,377.7,2927.2,661,3682.6,661,472.1,661,362.5,423,362.5,3933.9,960.4,136.3,893.6,181.8,302.9,1039.2
5/1/13 14:00,1139.2,2038.5,419.7,2398.3,390.1,3023.4,682.7,3803.7,682.7,487.7,682.7,358,417.6,358,3873,959.7,140.2,918.8,186.9,311.5,1047.5
5/1/13 15:00,1152.6,2062.6,424.6,2426.6,401.5,3111.8,702.7,3914.9,702.7,501.9,702.7,359.6,419.5,359.6,3894.1,959.9,146.5,960.2,195.3,325.5,1061.4
5/1/13 16:00,1180.1,2111.7,434.8,2484.4,408.1,3163,714.2,3979.3,714.2,510.2,714.2,362.6,423.1,362.6,3935.2,960.4,155.4,1018.8,207.2,345.3,1067
5/1/13 17:00,1197.1,2142.1,441,2520.1,406.5,3150.6,711.4,3963.6,711.4,508.2,711.4,356.7,416.1,356.7,3855.6,959.4,161.3,1057.5,215.1,358.5,1090.9
5/1/13 18:00,1208.8,2163.1,445.4,2544.9,395.1,3061.8,691.4,3852,691.4,493.8,691.4,341.5,398.4,341.5,3653.6,956.9,161.4,1058.1,215.2,358.7,1100.5
5/1/13 19:00,1202.7,2152.1,443.1,2531.9,373.3,2892.7,653.2,3639.2,653.2,466.6,653.2,328.2,383,328.2,3476.6,954.7,154.9,1015.3,206.5,344.2,1062.5
5/1/13 20:00,1221.2,2185.3,449.9,2571,366.5,2840.4,641.4,3573.4,641.4,458.1,641.4,318.3,371.4,318.3,3344,953.1,141.1,925.3,188.2,313.7,1070.5
5/1/13 21:00,1196.7,2141.5,440.9,2519.4,350.7,2717.5,613.6,3418.8,613.6,438.3,613.6,314.6,367.1,314.6,3295,952.4,138.9,910.5,185.2,308.6,1111
5/1/13 22:00,1172.4,2097.9,431.9,2468.1,331.9,2572.2,580.8,3236,580.8,414.9,580.8,293,341.8,293,3006.4,948.8,127.9,838.3,170.5,284.2,1084.9
5/1/13 23:00,1114.2,1993.9,410.5,2345.7,308.9,2393.9,540.5,3011.6,540.5,386.1,540.5,288.5,336.5,288.5,2946.1,948.1,123.8,811.6,165.1,275.1,1006.9
6/1/13 0:00,1055.4,1888.6,388.8,2221.9,286.2,2217.8,500.8,2790.1,500.8,357.7,500.8,294.3,343.4,294.3,3024.6,949.1,142,930.9,189.3,315.6,927.4
6/1/13 1:00,992.9,1776.8,365.8,2090.3,270.2,2094.4,472.9,2634.8,472.9,337.8,472.9,256.6,299.4,256.6,2521.3,942.8,119.8,785.5,159.8,266.3,999.5
6/1/13 2:00,936.7,1676.2,345.1,1972,249.2,1931.5,436.2,2430,436.2,311.5,436.2,260.6,304,260.6,2574.4,943.4,105.4,691.1,140.6,234.3,981.2
6/1/13 3:00,915.4,1638.1,337.2,1927.1,244.5,1895.2,428,2384.3,428,305.7,428,245.5,286.4,245.5,2373.4,940.9,102,668.7,136,226.7,985.7
6/1/13 4:00,909.7,1628,335.2,1915.3,241.5,1871.7,422.6,2354.7,422.6,301.9,422.6,237.2,276.8,237.2,2263.3,939.5,100,655.8,133.4,222.3,1018.7
6/1/13 5:00,912.5,1632.9,336.2,1921,242.6,1880.2,424.6,2365.4,424.6,303.3,424.6,239.8,279.8,239.8,2297.2,940,99.8,654.5,133.1,221.9,1024
6/1/13 6:00,905.2,1619.9,333.5,1905.8,247.9,1921.5,433.9,2417.4,433.9,309.9,433.9,238.6,278.3,238.6,2281,939.8,98.3,644.5,131.1,218.5,1036.6
6/1/13 7:00,947.1,1694.7,348.9,1993.8,269.4,2087.9,471.5,2626.7,471.5,336.8,471.5,257.3,300.2,257.3,2530.9,942.9,101.2,663.4,134.9,224.9,1088.4
6/1/13 8:00,1009.8,1807,372,2125.9,295.9,2293.4,517.9,2885.2,517.9,369.9,517.9,263.8,307.7,263.8,2616.8,944,99.3,650.7,132.3,220.6,1080.9
6/1/13 9:00,1067.1,1909.5,393.1,2246.5,317.7,2462.5,556.1,3098,556.1,397.2,556.1,274,319.6,274,2752.7,945.7,100.5,658.7,134,223.3,1113.4
6/1/13 10:00,1082.3,1936.8,398.7,2278.6,333.2,2582.2,583.1,3248.6,583.1,416.5,583.1,285.9,333.6,285.9,2912,947.7,103.3,676.9,137.7,229.5,1127.9
6/1/13 11:00,1091.3,1952.8,402,2297.4,348.9,2704.2,610.6,3402.1,610.6,436.2,610.6,295.8,345.1,295.8,3044,949.3,112.7,738.7,150.2,250.4,1117.3
6/1/13 12:00,1093.5,1956.8,402.9,2302.1,358.3,2776.8,627,3493.3,627,447.9,627,300.5,350.5,300.5,3106.2,950.1,116.8,765.5,155.7,259.5,1118.6
6/1/13 13:00,1097,1963,404.2,2309.4,366.8,2842.9,641.9,3576.5,641.9,458.5,641.9,308.1,359.5,308.1,3208.2,951.4,126,826.1,168,280,1063.9
6/1/13 14:00,1113.4,1992.4,410.2,2344,375.6,2910.7,657.2,3661.8,657.2,469.5,657.2,316.6,369.4,316.6,3321.8,952.8,137.1,899.1,182.9,304.8,1059
6/1/13 15:00,1138,2036.4,419.3,2395.8,383.2,2969.8,670.6,3736.2,670.6,479,670.6,323.5,377.5,323.5,3413.8,953.9,150.1,983.8,200.1,333.5,1049.8
6/1/13 16:00,1148.8,2055.8,423.2,2418.5,382.2,2962.4,668.9,3726.8,668.9,477.8,668.9,336.4,392.5,336.4,3585.9,956.1,158.7,1040.5,211.6,352.7,1079.7
6/1/13 17:00,1179,2109.7,434.4,2482.1,381.9,2960,668.4,3723.8,668.4,477.4,668.4,344,401.3,344,3686.6,957.3,163,1068.6,217.3,362.2,1104.5
6/1/13 18:00,1217.4,2178.5,448.5,2563,376,2914.1,658,3666.1,658,470,658,342.3,399.3,342.3,3663.6,957,170.2,1116,227,378.3,1091.2
6/1/13 19:00,1214.7,2173.6,447.5,2557.2,357.6,2771.1,625.7,3486.2,625.7,446.9,625.7,326.7,381.1,326.7,3455.8,954.4,167.5,1098.2,223.4,372.3,1099.8
6/1/13 20:00,1225,2192.1,451.3,2579,356.2,2760.2,623.3,3472.5,623.3,445.2,623.3,315.1,367.7,315.1,3301.9,952.5,159,1042.1,212,353.3,1129.8
6/1/13 21:00,1189.2,2128,438.1,2503.6,343.3,2660.5,600.8,3347.1,600.8,429.1,600.8,316.4,369.1,316.4,3318.4,952.7,154.2,1011,205.6,342.7,1135.6
